mode,op,element_type,analysis,n,sparsity,select-matrix-repr,mean_ns,std_ns
naive,Mul,double,min,4096,0.05,True,8113838.4,758473.1818323791
naive,Mul,double,min,4096,0.1,True,16869439.0,1479940.3097439809
naive,Mul,double,min,4096,0.2,True,35686592.0,3696795.051956162
naive,Mul,double,min,4096,0.25,False,72972075.1,978391.2830341505
naive,Mul,double,min,4096,1.0,True,73442913.2,1260010.749677144
naive,Mul,double,min max,1024,0.001,True,34429.6,327.4440410207509
naive,Mul,double,min max,1024,0.01,True,131204.9,3601.792623125323
naive,Mul,double,min max,1024,0.05,True,622581.0,40719.709508350425
naive,Mul,double,min max,1024,0.1,True,1336960.5,59034.228845551
naive,Mul,double,min max,1024,0.2,True,2247962.9,257642.63280169474
naive,Mul,double,min max,1024,0.25,False,4810831.5,167214.47217487544
naive,Mul,double,min max,1024,1.0,True,5981322.2,174923.27771772144
naive,Mul,double,min max,2048,0.001,True,76351.9,3279.0111127865703
naive,Mul,double,min max,2048,0.01,True,509000.9,22405.610966154585
naive,Mul,double,min max,2048,0.05,True,2091713.9,180231.158141396
naive,Mul,double,min max,2048,0.1,True,4209248.2,342045.68662186374
naive,Mul,double,min max,2048,0.2,True,8707519.6,760827.6764071846
naive,Mul,double,min max,2048,0.25,False,20099396.0,677464.6591569678
naive,Mul,double,min max,2048,1.0,True,20260454.8,476566.7693273072
naive,Mul,double,min max,4096,0.001,True,218579.1,2896.2930119570274
naive,Mul,double,min max,4096,0.01,True,1957333.5,171997.05738261278
naive,Mul,double,min max,4096,0.05,True,8157261.9,627600.1409861835
naive,Mul,double,min max,4096,0.1,True,16988804.0,1294425.0401069107
naive,Mul,double,min max,4096,0.2,True,36145282.3,3097354.917995356
naive,Mul,double,min max,4096,0.25,False,81153967.7,678378.0474155588
naive,Mul,double,min max,4096,1.0,True,81815943.5,2087451.516392882
naive,Mul,double,min max mean symmetry,1024,0.001,False,15558680.5,223097.18333659496
naive,Mul,double,min max mean symmetry,1024,0.01,False,15500362.6,470619.21257169213
naive,Mul,double,min max mean symmetry,1024,0.05,False,15052415.7,520906.56555834337
naive,Mul,double,min max mean symmetry,1024,0.1,False,15212915.5,1563842.4457728227
naive,Mul,double,min max mean symmetry,1024,0.2,False,15348281.8,795427.8852231812
naive,Mul,double,min max mean symmetry,1024,0.25,False,15691852.9,894354.941519361
