result_repr,element_type,analysis,n,sparsity,time_ns
CSRMatrix,double,"AnalysisFlag::min",1024,0.001,11881
CSRMatrix,double,"AnalysisFlag::min",1024,0.001,11699
CSRMatrix,double,"AnalysisFlag::min",1024,0.001,11507
CSRMatrix,double,"AnalysisFlag::min",1024,0.001,10822
CSRMatrix,double,"AnalysisFlag::min",1024,0.001,11295
CSRMatrix,double,"AnalysisFlag::min",1024,0.001,11236
CSRMatrix,double,"AnalysisFlag::min",1024,0.001,11533
CSRMatrix,double,"AnalysisFlag::min",1024,0.001,11698
CSRMatrix,double,"AnalysisFlag::min",1024,0.001,12298
CSRMatrix,double,"AnalysisFlag::min",1024,0.001,10548
CSRMatrix,double,"AnalysisFlag::min",2048,0.001,20025
CSRMatrix,double,"AnalysisFlag::min",2048,0.001,23526
CSRMatrix,double,"AnalysisFlag::min",2048,0.001,23201
CSRMatrix,double,"AnalysisFlag::min",2048,0.001,23965
CSRMatrix,double,"AnalysisFlag::min",2048,0.001,22688
CSRMatrix,double,"AnalysisFlag::min",2048,0.001,23390
CSRMatrix,double,"AnalysisFlag::min",2048,0.001,23674
CSRMatrix,double,"AnalysisFlag::min",2048,0.001,23582
CSRMatrix,double,"AnalysisFlag::min",2048,0.001,23851
CSRMatrix,double,"AnalysisFlag::min",2048,0.001,23453
CSRMatrix,double,"AnalysisFlag::min",4096,0.001,39771
CSRMatrix,double,"AnalysisFlag::min",4096,0.001,51579
CSRMatrix,double,"AnalysisFlag::min",4096,0.001,50580
CSRMatrix,double,"AnalysisFlag::min",4096,0.001,49844
CSRMatrix,double,"AnalysisFlag::min",4096,0.001,52757
CSRMatrix,double,"AnalysisFlag::min",4096,0.001,48968
CSRMatrix,double,"AnalysisFlag::min",4096,0.001,53097
CSRMatrix,double,"AnalysisFlag::min",4096,0.001,54083
CSRMatrix,double,"AnalysisFlag::min",4096,0.001,52169
CSRMatrix,double,"AnalysisFlag::min",4096,0.001,45308
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.001,11135
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.001,12270
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.001,12266
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.001,10743
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.001,11070
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.001,11813
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.001,12574
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.001,12365
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.001,12717
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.001,10701
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.001,19682
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.001,25208
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.001,24149
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.001,23601
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.001,23401
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.001,24633
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.001,23721
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.001,24532
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.001,24405
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.001,24214
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.001,39806
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.001,52592
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.001,52274
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.001,49096
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.001,53685
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.001,47824
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.001,51347
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.001,54171
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.001,51858
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.001,46603
CSRMatrix,double,"AnalysisFlag::min",1024,0.01,10878
CSRMatrix,double,"AnalysisFlag::min",1024,0.01,16154
CSRMatrix,double,"AnalysisFlag::min",1024,0.01,15918
CSRMatrix,double,"AnalysisFlag::min",1024,0.01,14773
CSRMatrix,double,"AnalysisFlag::min",1024,0.01,15338
CSRMatrix,double,"AnalysisFlag::min",1024,0.01,15848
CSRMatrix,double,"AnalysisFlag::min",1024,0.01,15831
CSRMatrix,double,"AnalysisFlag::min",1024,0.01,14908
CSRMatrix,double,"AnalysisFlag::min",1024,0.01,15802
CSRMatrix,double,"AnalysisFlag::min",1024,0.01,15294
CSRMatrix,double,"AnalysisFlag::min",2048,0.01,21160
CSRMatrix,double,"AnalysisFlag::min",2048,0.01,33509
CSRMatrix,double,"AnalysisFlag::min",2048,0.01,33437
CSRMatrix,double,"AnalysisFlag::min",2048,0.01,32424
CSRMatrix,double,"AnalysisFlag::min",2048,0.01,32587
CSRMatrix,double,"AnalysisFlag::min",2048,0.01,35210
CSRMatrix,double,"AnalysisFlag::min",2048,0.01,34637
CSRMatrix,double,"AnalysisFlag::min",2048,0.01,32331
CSRMatrix,double,"AnalysisFlag::min",2048,0.01,33671
CSRMatrix,double,"AnalysisFlag::min",2048,0.01,33262
CSRMatrix,double,"AnalysisFlag::min",4096,0.01,41586
CSRMatrix,double,"AnalysisFlag::min",4096,0.01,72210
CSRMatrix,double,"AnalysisFlag::min",4096,0.01,70853
CSRMatrix,double,"AnalysisFlag::min",4096,0.01,72166
CSRMatrix,double,"AnalysisFlag::min",4096,0.01,70245
CSRMatrix,double,"AnalysisFlag::min",4096,0.01,71883
CSRMatrix,double,"AnalysisFlag::min",4096,0.01,71461
CSRMatrix,double,"AnalysisFlag::min",4096,0.01,70942
CSRMatrix,double,"AnalysisFlag::min",4096,0.01,69546
CSRMatrix,double,"AnalysisFlag::min",4096,0.01,72551
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.01,10596
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.01,15907
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.01,16040
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.01,15555
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.01,15817
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.01,15982
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.01,15978
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.01,15364
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.01,15917
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.01,15082
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.01,21271
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.01,35006
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.01,32875
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.01,32423
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.01,32513
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.01,33592
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.01,33962
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.01,32151
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.01,32762
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.01,32339
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.01,42409
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.01,71656
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.01,71089
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.01,71434
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.01,69945
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.01,69283
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.01,72109
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.01,67990
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.01,69030
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.01,70495
CSRMatrix,double,"AnalysisFlag::min",1024,0.05,13046
CSRMatrix,double,"AnalysisFlag::min",1024,0.05,23303
CSRMatrix,double,"AnalysisFlag::min",1024,0.05,24407
CSRMatrix,double,"AnalysisFlag::min",1024,0.05,24502
CSRMatrix,double,"AnalysisFlag::min",1024,0.05,24120
CSRMatrix,double,"AnalysisFlag::min",1024,0.05,24930
CSRMatrix,double,"AnalysisFlag::min",1024,0.05,24400
CSRMatrix,double,"AnalysisFlag::min",1024,0.05,23815
CSRMatrix,double,"AnalysisFlag::min",1024,0.05,24113
CSRMatrix,double,"AnalysisFlag::min",1024,0.05,24434
CSRMatrix,double,"AnalysisFlag::min",2048,0.05,24647
CSRMatrix,double,"AnalysisFlag::min",2048,0.05,49016
CSRMatrix,double,"AnalysisFlag::min",2048,0.05,48774
CSRMatrix,double,"AnalysisFlag::min",2048,0.05,47071
CSRMatrix,double,"AnalysisFlag::min",2048,0.05,47128
CSRMatrix,double,"AnalysisFlag::min",2048,0.05,47993
CSRMatrix,double,"AnalysisFlag::min",2048,0.05,47590
CSRMatrix,double,"AnalysisFlag::min",2048,0.05,46715
CSRMatrix,double,"AnalysisFlag::min",2048,0.05,47346
CSRMatrix,double,"AnalysisFlag::min",2048,0.05,46543
CSRMatrix,double,"AnalysisFlag::min",4096,0.05,45220
CSRMatrix,double,"AnalysisFlag::min",4096,0.05,95876
CSRMatrix,double,"AnalysisFlag::min",4096,0.05,94320
CSRMatrix,double,"AnalysisFlag::min",4096,0.05,93466
CSRMatrix,double,"AnalysisFlag::min",4096,0.05,92927
CSRMatrix,double,"AnalysisFlag::min",4096,0.05,92945
CSRMatrix,double,"AnalysisFlag::min",4096,0.05,96267
CSRMatrix,double,"AnalysisFlag::min",4096,0.05,93028
CSRMatrix,double,"AnalysisFlag::min",4096,0.05,93949
CSRMatrix,double,"AnalysisFlag::min",4096,0.05,92485
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.05,13154
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.05,24920
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.05,25093
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.05,28142
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.05,24276
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.05,24687
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.05,24492
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.05,23833
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.05,23465
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.05,23711
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.05,25200
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.05,48610
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.05,49265
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.05,47585
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.05,47493
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.05,48616
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.05,47989
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.05,46573
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.05,47136
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.05,46639
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.05,45608
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.05,98131
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.05,97801
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.05,97657
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.05,97207
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.05,96224
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.05,97813
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.05,95340
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.05,98230
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.05,96494
CSRMatrix,double,"AnalysisFlag::min",1024,0.1,14781
CSRMatrix,double,"AnalysisFlag::min",1024,0.1,34903
CSRMatrix,double,"AnalysisFlag::min",1024,0.1,32130
CSRMatrix,double,"AnalysisFlag::min",1024,0.1,30971
CSRMatrix,double,"AnalysisFlag::min",1024,0.1,31375
CSRMatrix,double,"AnalysisFlag::min",1024,0.1,31310
CSRMatrix,double,"AnalysisFlag::min",1024,0.1,31060
CSRMatrix,double,"AnalysisFlag::min",1024,0.1,30272
CSRMatrix,double,"AnalysisFlag::min",1024,0.1,30995
CSRMatrix,double,"AnalysisFlag::min",1024,0.1,30700
CSRMatrix,double,"AnalysisFlag::min",2048,0.1,25667
CSRMatrix,double,"AnalysisFlag::min",2048,0.1,61824
CSRMatrix,double,"AnalysisFlag::min",2048,0.1,60043
CSRMatrix,double,"AnalysisFlag::min",2048,0.1,60344
CSRMatrix,double,"AnalysisFlag::min",2048,0.1,59442
CSRMatrix,double,"AnalysisFlag::min",2048,0.1,58615
CSRMatrix,double,"AnalysisFlag::min",2048,0.1,58626
CSRMatrix,double,"AnalysisFlag::min",2048,0.1,58687
CSRMatrix,double,"AnalysisFlag::min",2048,0.1,58214
CSRMatrix,double,"AnalysisFlag::min",2048,0.1,58127
CSRMatrix,double,"AnalysisFlag::min",4096,0.1,46468
CSRMatrix,double,"AnalysisFlag::min",4096,0.1,111106
CSRMatrix,double,"AnalysisFlag::min",4096,0.1,109629
CSRMatrix,double,"AnalysisFlag::min",4096,0.1,107675
CSRMatrix,double,"AnalysisFlag::min",4096,0.1,109529
CSRMatrix,double,"AnalysisFlag::min",4096,0.1,107566
CSRMatrix,double,"AnalysisFlag::min",4096,0.1,107346
CSRMatrix,double,"AnalysisFlag::min",4096,0.1,108371
CSRMatrix,double,"AnalysisFlag::min",4096,0.1,111127
CSRMatrix,double,"AnalysisFlag::min",4096,0.1,109170
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.1,14837
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.1,32468
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.1,31855
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.1,30879
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.1,31438
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.1,31184
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.1,32755
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.1,30280
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.1,30788
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.1,30423
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.1,26501
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.1,61960
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.1,60568
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.1,62518
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.1,61618
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.1,63191
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.1,59997
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.1,58939
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.1,59657
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.1,58981
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.1,46432
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.1,115967
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.1,112850
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.1,111396
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.1,114862
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.1,111632
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.1,113021
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.1,112818
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.1,113107
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.1,112288
CSRMatrix,double,"AnalysisFlag::min",1024,0.2,15768
CSRMatrix,double,"AnalysisFlag::min",1024,0.2,44722
CSRMatrix,double,"AnalysisFlag::min",1024,0.2,42656
CSRMatrix,double,"AnalysisFlag::min",1024,0.2,42749
CSRMatrix,double,"AnalysisFlag::min",1024,0.2,42278
CSRMatrix,double,"AnalysisFlag::min",1024,0.2,42841
CSRMatrix,double,"AnalysisFlag::min",1024,0.2,42337
CSRMatrix,double,"AnalysisFlag::min",1024,0.2,41029
CSRMatrix,double,"AnalysisFlag::min",1024,0.2,41583
CSRMatrix,double,"AnalysisFlag::min",1024,0.2,40390
CSRMatrix,double,"AnalysisFlag::min",2048,0.2,26815
CSRMatrix,double,"AnalysisFlag::min",2048,0.2,78294
CSRMatrix,double,"AnalysisFlag::min",2048,0.2,75641
CSRMatrix,double,"AnalysisFlag::min",2048,0.2,74631
CSRMatrix,double,"AnalysisFlag::min",2048,0.2,75842
CSRMatrix,double,"AnalysisFlag::min",2048,0.2,76120
CSRMatrix,double,"AnalysisFlag::min",2048,0.2,71958
CSRMatrix,double,"AnalysisFlag::min",2048,0.2,72591
CSRMatrix,double,"AnalysisFlag::min",2048,0.2,73563
CSRMatrix,double,"AnalysisFlag::min",2048,0.2,74746
CSRMatrix,double,"AnalysisFlag::min",4096,0.2,46287
CSRMatrix,double,"AnalysisFlag::min",4096,0.2,141457
CSRMatrix,double,"AnalysisFlag::min",4096,0.2,136061
CSRMatrix,double,"AnalysisFlag::min",4096,0.2,134714
CSRMatrix,double,"AnalysisFlag::min",4096,0.2,136262
CSRMatrix,double,"AnalysisFlag::min",4096,0.2,135704
CSRMatrix,double,"AnalysisFlag::min",4096,0.2,134790
CSRMatrix,double,"AnalysisFlag::min",4096,0.2,135754
CSRMatrix,double,"AnalysisFlag::min",4096,0.2,136750
CSRMatrix,double,"AnalysisFlag::min",4096,0.2,134284
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.2,15988
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.2,46356
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.2,43243
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.2,44879
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.2,42968
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.2,41503
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.2,41957
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.2,40971
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.2,41452
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.2,40451
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.2,26970
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.2,78566
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.2,77668
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.2,75258
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.2,75731
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.2,75638
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.2,74066
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.2,73343
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.2,75678
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.2,72166
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.2,46696
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.2,141998
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.2,139882
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.2,138584
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.2,138956
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.2,138960
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.2,137518
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.2,135170
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.2,137651
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.2,139353
CSRMatrix,double,"AnalysisFlag::min",1024,0.25,16119
CSRMatrix,double,"AnalysisFlag::min",1024,0.25,50579
CSRMatrix,double,"AnalysisFlag::min",1024,0.25,48511
CSRMatrix,double,"AnalysisFlag::min",1024,0.25,47481
CSRMatrix,double,"AnalysisFlag::min",1024,0.25,47938
CSRMatrix,double,"AnalysisFlag::min",1024,0.25,47333
CSRMatrix,double,"AnalysisFlag::min",1024,0.25,46695
CSRMatrix,double,"AnalysisFlag::min",1024,0.25,48870
CSRMatrix,double,"AnalysisFlag::min",1024,0.25,47307
CSRMatrix,double,"AnalysisFlag::min",1024,0.25,45446
CSRMatrix,double,"AnalysisFlag::min",2048,0.25,26902
CSRMatrix,double,"AnalysisFlag::min",2048,0.25,85038
CSRMatrix,double,"AnalysisFlag::min",2048,0.25,82563
CSRMatrix,double,"AnalysisFlag::min",2048,0.25,82304
CSRMatrix,double,"AnalysisFlag::min",2048,0.25,83235
CSRMatrix,double,"AnalysisFlag::min",2048,0.25,82973
CSRMatrix,double,"AnalysisFlag::min",2048,0.25,81940
CSRMatrix,double,"AnalysisFlag::min",2048,0.25,80965
CSRMatrix,double,"AnalysisFlag::min",2048,0.25,80838
CSRMatrix,double,"AnalysisFlag::min",2048,0.25,81215
CSRMatrix,double,"AnalysisFlag::min",4096,0.25,45775
CSRMatrix,double,"AnalysisFlag::min",4096,0.25,152746
CSRMatrix,double,"AnalysisFlag::min",4096,0.25,152947
CSRMatrix,double,"AnalysisFlag::min",4096,0.25,156538
CSRMatrix,double,"AnalysisFlag::min",4096,0.25,155402
CSRMatrix,double,"AnalysisFlag::min",4096,0.25,148898
CSRMatrix,double,"AnalysisFlag::min",4096,0.25,152421
CSRMatrix,double,"AnalysisFlag::min",4096,0.25,151627
CSRMatrix,double,"AnalysisFlag::min",4096,0.25,152398
CSRMatrix,double,"AnalysisFlag::min",4096,0.25,147829
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.25,16327
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.25,51041
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.25,49341
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.25,47715
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.25,47830
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.25,45759
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.25,45610
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.25,45259
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.25,46519
CSRMatrix,int64_t,"AnalysisFlag::min",1024,0.25,44299
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.25,27098
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.25,84393
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.25,83437
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.25,81705
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.25,82160
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.25,81935
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.25,81230
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.25,80421
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.25,80352
CSRMatrix,int64_t,"AnalysisFlag::min",2048,0.25,81710
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.25,47237
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.25,153418
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.25,152140
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.25,155364
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.25,151652
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.25,153948
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.25,155042
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.25,153859
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.25,153482
CSRMatrix,int64_t,"AnalysisFlag::min",4096,0.25,152607
CSRMatrix,double,"AnalysisFlag::min",1024,1,16589
CSRMatrix,double,"AnalysisFlag::min",1024,1,141206
CSRMatrix,double,"AnalysisFlag::min",1024,1,144529
CSRMatrix,double,"AnalysisFlag::min",1024,1,133248
CSRMatrix,double,"AnalysisFlag::min",1024,1,133126
CSRMatrix,double,"AnalysisFlag::min",1024,1,135867
CSRMatrix,double,"AnalysisFlag::min",1024,1,140105
CSRMatrix,double,"AnalysisFlag::min",1024,1,136593
CSRMatrix,double,"AnalysisFlag::min",1024,1,135302
CSRMatrix,double,"AnalysisFlag::min",1024,1,140841
CSRMatrix,double,"AnalysisFlag::min",2048,1,27363
CSRMatrix,double,"AnalysisFlag::min",2048,1,414577
CSRMatrix,double,"AnalysisFlag::min",2048,1,421034
CSRMatrix,double,"AnalysisFlag::min",2048,1,410916
CSRMatrix,double,"AnalysisFlag::min",2048,1,410947
CSRMatrix,double,"AnalysisFlag::min",2048,1,422312
CSRMatrix,double,"AnalysisFlag::min",2048,1,411151
CSRMatrix,double,"AnalysisFlag::min",2048,1,412735
CSRMatrix,double,"AnalysisFlag::min",2048,1,418219
CSRMatrix,double,"AnalysisFlag::min",2048,1,428303
CSRMatrix,double,"AnalysisFlag::min",4096,1,47219
CSRMatrix,double,"AnalysisFlag::min",4096,1,1.22595e+06
CSRMatrix,double,"AnalysisFlag::min",4096,1,1.23694e+06
CSRMatrix,double,"AnalysisFlag::min",4096,1,1.28407e+06
CSRMatrix,double,"AnalysisFlag::min",4096,1,1.26055e+06
CSRMatrix,double,"AnalysisFlag::min",4096,1,1.23589e+06
CSRMatrix,double,"AnalysisFlag::min",4096,1,1.25323e+06
CSRMatrix,double,"AnalysisFlag::min",4096,1,1.24001e+06
CSRMatrix,double,"AnalysisFlag::min",4096,1,1.22335e+06
CSRMatrix,double,"AnalysisFlag::min",4096,1,1.25158e+06
CSRMatrix,int64_t,"AnalysisFlag::min",1024,1,17609
CSRMatrix,int64_t,"AnalysisFlag::min",1024,1,139212
CSRMatrix,int64_t,"AnalysisFlag::min",1024,1,140709
CSRMatrix,int64_t,"AnalysisFlag::min",1024,1,134909
CSRMatrix,int64_t,"AnalysisFlag::min",1024,1,136725
CSRMatrix,int64_t,"AnalysisFlag::min",1024,1,138128
CSRMatrix,int64_t,"AnalysisFlag::min",1024,1,138635
CSRMatrix,int64_t,"AnalysisFlag::min",1024,1,134363
CSRMatrix,int64_t,"AnalysisFlag::min",1024,1,135709
CSRMatrix,int64_t,"AnalysisFlag::min",1024,1,136516
CSRMatrix,int64_t,"AnalysisFlag::min",2048,1,27403
CSRMatrix,int64_t,"AnalysisFlag::min",2048,1,419597
CSRMatrix,int64_t,"AnalysisFlag::min",2048,1,425674
CSRMatrix,int64_t,"AnalysisFlag::min",2048,1,418989
CSRMatrix,int64_t,"AnalysisFlag::min",2048,1,414160
CSRMatrix,int64_t,"AnalysisFlag::min",2048,1,427324
CSRMatrix,int64_t,"AnalysisFlag::min",2048,1,410157
CSRMatrix,int64_t,"AnalysisFlag::min",2048,1,413959
CSRMatrix,int64_t,"AnalysisFlag::min",2048,1,417395
CSRMatrix,int64_t,"AnalysisFlag::min",2048,1,417606
CSRMatrix,int64_t,"AnalysisFlag::min",4096,1,45251
