op,element_type,analysis,n,sparsity,mean_ns,std_ns,kernel,approach,mode,select-matrix-repr
MEAN,int64_t,max+min,2048,0.01,52087.7,381.1450729927736,AggCol,fused,,
MEAN,int64_t,max+min,2048,0.05,249594.9,15780.327298746231,AggCol,fused,,
MEAN,int64_t,max+min,2048,0.1,482469.9,7421.033627467266,AggCol,fused,,
MEAN,int64_t,max+min,2048,0.2,920470.7,17565.161959907397,AggCol,fused,,
MEAN,int64_t,max+min,2048,0.25,4353534.0,12215.520364592709,AggCol,fused,,
MEAN,int64_t,max+min,2048,1.0,4354000.0,22733.85238899131,AggCol,fused,,
MEAN,int64_t,max+min,4096,0.001,33966.6,275.9682751493162,AggCol,fused,,
MEAN,int64_t,max+min,4096,0.01,227647.8,13352.741323205675,AggCol,fused,,
MEAN,int64_t,max+min,4096,0.05,986381.8,10666.758768352356,AggCol,fused,,
MEAN,int64_t,max+min,4096,0.1,2029007.0,13128.474608862798,AggCol,fused,,
MEAN,int64_t,max+min,4096,0.2,4172544.0,9173.437741653875,AggCol,fused,,
MEAN,int64_t,max+min,4096,0.25,17470340.0,21727.054307680683,AggCol,fused,,
MEAN,int64_t,max+min,4096,1.0,17471020.0,13158.419357962415,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,1024,0.001,20542.7,1394.9426949599836,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,1024,0.01,38606.5,1094.2892416744503,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,1024,0.05,103711.1,5185.587622332582,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,1024,0.1,186415.6,5196.700495934361,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,1024,0.2,355772.1,2977.5050872239385,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,1024,0.25,1292097.0,45986.04209733403,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,1024,1.0,1214742.0,14376.903390894391,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,2048,0.001,48117.7,2363.8426367064094,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,2048,0.01,107141.5,2701.173705796962,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,2048,0.05,367840.7,6873.243744162339,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,2048,0.1,706139.1,7701.069326182372,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,2048,0.2,1248638.0,6857.522714346491,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,2048,0.25,5077245.0,312790.74230581423,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,2048,1.0,5234626.0,6241.357046170089,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,4096,0.001,113160.0,5380.844006493988,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,4096,0.01,362233.0,4248.852812492123,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,4096,0.05,1347370.0,6811.193401714232,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,4096,0.1,2585053.0,10734.961625972895,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,4096,0.2,5077312.0,12726.397587516894,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,4096,0.25,19095130.0,1399543.3017396943,AggCol,fused,,
MEAN,int64_t,max+mean+min+numDistinctApprox+sparsity,4096,1.0,20794970.0,16324.967245160338,AggCol,fused,,
MEAN,int64_t,numDistinct,1024,0.001,8932.1,552.3540430637661,AggCol,fused,,
MEAN,int64_t,numDistinct,1024,0.01,21357.1,369.4387484941034,AggCol,fused,,
MEAN,int64_t,numDistinct,1024,0.05,85241.5,9053.735303422804,AggCol,fused,,
MEAN,int64_t,numDistinct,1024,0.1,167089.4,12258.04008441444,AggCol,fused,,
MEAN,int64_t,numDistinct,1024,0.2,309689.6,16423.686256948124,AggCol,fused,,
MEAN,int64_t,numDistinct,1024,0.25,1066659.0,2755.501365954613,AggCol,fused,,
MEAN,int64_t,numDistinct,1024,1.0,1076498.0,19620.33117853917,AggCol,fused,,
MEAN,int64_t,numDistinct,2048,0.001,19648.8,50.81076001530905,AggCol,fused,,
MEAN,int64_t,numDistinct,2048,0.01,68004.0,175.692281497446,AggCol,fused,,
MEAN,int64_t,numDistinct,2048,0.05,311161.9,10846.508710691707,AggCol,fused,,
MEAN,int64_t,numDistinct,2048,0.1,580284.4,10685.117835361269,AggCol,fused,,
MEAN,int64_t,numDistinct,2048,0.2,1118423.0,17736.980859210496,AggCol,fused,,
MEAN,int64_t,numDistinct,2048,0.25,4376404.0,21385.648458721094,AggCol,fused,,
MEAN,int64_t,numDistinct,2048,1.0,4372770.0,13263.608525251046,AggCol,fused,,
MEAN,int64_t,numDistinct,4096,0.001,50140.7,143.16505625791945,AggCol,fused,,
MEAN,int64_t,numDistinct,4096,0.01,277447.3,17838.550508192464,AggCol,fused,,
MEAN,int64_t,numDistinct,4096,0.05,1172711.0,14235.37100948822,AggCol,fused,,
MEAN,int64_t,numDistinct,4096,0.1,2368142.0,12930.421321656797,AggCol,fused,,
MEAN,int64_t,numDistinct,4096,0.2,4846752.0,20155.931467767336,AggCol,fused,,
MEAN,int64_t,numDistinct,4096,0.25,17525570.0,18200.247251068653,AggCol,fused,,
MEAN,int64_t,numDistinct,4096,1.0,17538120.0,28487.377321659893,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,1024,0.001,19902.0,1084.378572680634,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,1024,0.01,37554.8,1467.796140855777,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,1024,0.05,103562.1,4165.537058878349,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,1024,0.1,185571.9,5004.634484377677,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,1024,0.2,354870.5,2750.311022815833,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,1024,0.25,1462291.0,1797.995488809068,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,1024,1.0,1478105.0,23114.620793870818,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,2048,0.001,46307.2,2473.935676878713,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,2048,0.01,107104.6,2843.215831882388,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,2048,0.05,365013.0,8472.364854172789,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,2048,0.1,693059.4,9763.636449146972,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,2048,0.2,1238026.0,12035.481064105632,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,2048,0.25,5496900.0,38651.83968598534,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,2048,1.0,5501075.0,7170.280096806918,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,4096,0.001,106272.8,4061.28093640965,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,4096,0.01,353911.8,5132.150746898307,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,4096,0.05,1307481.0,5538.079189674968,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,4096,0.1,2508390.0,12155.511781355248,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,4096,0.2,4986548.0,21859.68475934132,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,4096,0.25,21520070.0,28390.767278583266,AggCol,fused,,
MEAN,int64_t,numDistinctApprox,4096,1.0,21556960.0,40552.33107424961,AggCol,fused,,
MEAN,int64_t,sparsity,1024,0.001,6639.5,452.1502331452826,AggCol,fused,,
MEAN,int64_t,sparsity,1024,0.01,21466.3,432.5757608661041,AggCol,fused,,
MEAN,int64_t,sparsity,1024,0.05,88070.1,1659.1345434693762,AggCol,fused,,
MEAN,int64_t,sparsity,1024,0.1,168960.7,1198.7973649546464,AggCol,fused,,
MEAN,int64_t,sparsity,1024,0.2,332267.6,5090.131218566181,AggCol,fused,,
MEAN,int64_t,sparsity,1024,0.25,1183346.0,3146.190641959842,AggCol,fused,,
MEAN,int64_t,sparsity,1024,1.0,1186778.0,14920.570289964711,AggCol,fused,,
MEAN,int64_t,sparsity,2048,0.001,16216.8,102.21850234777618,AggCol,fused,,
MEAN,int64_t,sparsity,2048,0.01,74669.6,212.2059795994864,AggCol,fused,,
MEAN,int64_t,sparsity,2048,0.05,335493.4,1828.818270541572,AggCol,fused,,
MEAN,int64_t,sparsity,2048,0.1,658196.9,1250.2954717452544,AggCol,fused,,
MEAN,int64_t,sparsity,2048,0.2,1195774.0,3958.549678298287,AggCol,fused,,
MEAN,int64_t,sparsity,2048,0.25,4460726.0,13814.749123068868,AggCol,fused,,
MEAN,int64_t,sparsity,2048,1.0,4457951.0,6593.844688630324,AggCol,fused,,
MEAN,int64_t,sparsity,4096,0.001,45185.0,98.0883955079972,AggCol,fused,,
MEAN,int64_t,sparsity,4096,0.01,281984.4,1180.4144469916848,AggCol,fused,,
MEAN,int64_t,sparsity,4096,0.05,1217727.0,1580.0988014115487,AggCol,fused,,
MEAN,int64_t,sparsity,4096,0.1,2354798.0,4896.562966907292,AggCol,fused,,
MEAN,int64_t,sparsity,4096,0.2,4609444.0,3306.7916643041517,AggCol,fused,,
MEAN,int64_t,sparsity,4096,0.25,17720130.0,101441.90510391218,AggCol,fused,,
MEAN,int64_t,sparsity,4096,1.0,18401510.0,954078.4692280004,AggCol,fused,,
STDDEV,double,min,1024,0.001,9623.1,1351.259696234098,AggCol,fused,,
STDDEV,double,min,1024,0.01,32461.5,468.356049271159,AggCol,fused,,
STDDEV,double,min,1024,0.05,128862.4,7992.971762742565,AggCol,fused,,
STDDEV,double,min,1024,0.1,252071.3,14309.399180259108,AggCol,fused,,
STDDEV,double,min,1024,0.2,511119.5,21990.93050555161,AggCol,fused,,
STDDEV,double,min,1024,0.25,1943723.0,2942.346191580975,AggCol,fused,,
STDDEV,double,min,1024,1.0,1955873.0,60852.68222884217,AggCol,fused,,
STDDEV,double,min,2048,0.001,24004.1,860.3914419224153,AggCol,fused,,
STDDEV,double,min,2048,0.01,114424.5,5612.816410284193,AggCol,fused,,
STDDEV,double,min,2048,0.05,514937.2,26411.808793290424,AggCol,fused,,
STDDEV,double,min,2048,0.1,1056571.5,47586.98301765118,AggCol,fused,,
STDDEV,double,min,2048,0.2,2196788.0,34046.314794866004,AggCol,fused,,
STDDEV,double,min,2048,0.25,8537658.0,18652.9823650565,AggCol,fused,,
STDDEV,double,min,2048,1.0,8528849.0,25371.12157552346,AggCol,fused,,
STDDEV,double,min,4096,0.001,75901.0,1867.4297249904132,AggCol,fused,,
STDDEV,double,min,4096,0.01,541546.0,2713.280261561232,AggCol,fused,,
STDDEV,double,min,4096,0.05,2606393.0,50677.145637851405,AggCol,fused,,
STDDEV,double,min,4096,0.1,5684300.0,17469.300691975826,AggCol,fused,,
STDDEV,double,min,4096,0.2,10643780.0,25822.37617089312,AggCol,fused,,
STDDEV,double,min,4096,0.25,35008630.0,12630.215094500034,AggCol,fused,,
STDDEV,double,min,4096,1.0,35013540.0,21979.89990877965,AggCol,fused,,
STDDEV,double,max+min,1024,0.001,8248.6,1309.767002180159,AggCol,fused,,
STDDEV,double,max+min,1024,0.01,27112.5,806.8714960333594,AggCol,fused,,
STDDEV,double,max+min,1024,0.05,114880.1,12932.65596550926,AggCol,fused,,
STDDEV,double,max+min,1024,0.1,248709.5,47853.507202828,AggCol,fused,,
STDDEV,double,max+min,1024,0.2,453252.5,25054.88448830332,AggCol,fused,,
STDDEV,double,max+min,1024,0.25,1347690.0,8195.604512989465,AggCol,fused,,
STDDEV,double,max+min,1024,1.0,1367207.0,60055.62959086811,AggCol,fused,,
STDDEV,double,max+min,2048,0.001,19911.8,396.1623685084463,AggCol,fused,,
STDDEV,double,max+min,2048,0.01,95208.1,5217.910297981154,AggCol,fused,,
STDDEV,double,max+min,2048,0.05,458976.0,27162.769417797677,AggCol,fused,,
STDDEV,double,max+min,2048,0.1,925465.6,18422.11113610791,AggCol,fused,,
STDDEV,double,max+min,2048,0.2,1862605.0,48701.38402094498,AggCol,fused,,
STDDEV,double,max+min,2048,0.25,6257050.0,39468.23561070624,AggCol,fused,,
STDDEV,double,max+min,2048,1.0,6268967.0,56403.58953313364,AggCol,fused,,
STDDEV,double,max+min,4096,0.001,64091.0,1223.948437548648,AggCol,fused,,
STDDEV,double,max+min,4096,0.01,461348.1,15655.801881233823,AggCol,fused,,
STDDEV,double,max+min,4096,0.05,2211166.0,21410.910614295062,AggCol,fused,,
STDDEV,double,max+min,4096,0.1,4782137.0,26138.400890473557,AggCol,fused,,
STDDEV,double,max+min,4096,0.2,9049070.0,15498.950502104106,AggCol,fused,,
STDDEV,double,max+min,4096,0.25,26100550.0,17680.450597576422,AggCol,fused,,
STDDEV,double,max+min,4096,1.0,26083270.0,17176.990423237938,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,1024,0.001,101589.7,2181.701020865242,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,1024,0.01,146909.5,1797.661459291547,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,1024,0.05,247857.1,6392.123650764794,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,1024,0.1,381831.0,8834.985606477621,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,1024,0.2,643699.4,15174.84088292933,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,1024,0.25,1723442.0,9986.188017011842,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,1024,1.0,1751286.0,89988.16924709849,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,2048,0.001,226933.7,2128.408119281221,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,2048,0.01,320949.2,5547.092127111898,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,2048,0.05,741065.9,13816.609500886969,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,2048,0.1,1286216.0,24269.533347159533,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,2048,0.2,2413867.0,19528.734413109774,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,2048,0.25,7506091.0,26053.65423292649,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,2048,1.0,7554264.0,41058.28004191121,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,4096,0.001,384436.3,5602.117239639561,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,4096,0.01,861883.8,2439.153259273015,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,4096,0.05,2983624.0,12031.557763740411,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,4096,0.1,6141436.0,22460.89005854895,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,4096,0.2,11460290.0,34421.19663489017,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,4096,0.25,31275630.0,26768.059324500613,AggCol,fused,,
STDDEV,double,max+mean+min+numDistinctApprox+sparsity,4096,1.0,31280160.0,59142.29920755156,AggCol,fused,,
STDDEV,double,numDistinct,1024,0.001,63075.6,2519.15608444133,AggCol,fused,,
STDDEV,double,numDistinct,1024,0.01,93710.4,1041.7719093501769,AggCol,fused,,
STDDEV,double,numDistinct,1024,0.05,185296.4,12503.107188926197,AggCol,fused,,
STDDEV,double,numDistinct,1024,0.1,311486.6,17515.43635514431,AggCol,fused,,
STDDEV,double,numDistinct,1024,0.2,528056.8,21994.62404922317,AggCol,fused,,
STDDEV,double,numDistinct,1024,0.25,1390008.0,4669.3392347192985,AggCol,fused,,
STDDEV,double,numDistinct,1024,1.0,1427111.0,64673.29836270231,AggCol,fused,,
STDDEV,double,numDistinct,2048,0.001,157257.4,9281.8438565717,AggCol,fused,,
STDDEV,double,numDistinct,2048,0.01,232903.6,1734.643620138989,AggCol,fused,,
STDDEV,double,numDistinct,2048,0.05,616033.4,17392.899382602453,AggCol,fused,,
STDDEV,double,numDistinct,2048,0.1,1059806.0,25935.378325539983,AggCol,fused,,
STDDEV,double,numDistinct,2048,0.2,1991432.0,21945.844354784917,AggCol,fused,,
STDDEV,double,numDistinct,2048,0.25,6340474.0,22582.93859433612,AggCol,fused,,
STDDEV,double,numDistinct,2048,1.0,6376292.0,59055.54406187826,AggCol,fused,,
STDDEV,double,numDistinct,4096,0.001,326401.7,4896.524324003249,AggCol,fused,,
STDDEV,double,numDistinct,4096,0.01,745413.6,17368.40740604107,AggCol,fused,,
STDDEV,double,numDistinct,4096,0.05,2505611.0,19625.98416499013,AggCol,fused,,
STDDEV,double,numDistinct,4096,0.1,5192145.0,40880.587419676114,AggCol,fused,,
STDDEV,double,numDistinct,4096,0.2,9760814.0,76881.67173578442,AggCol,fused,,
STDDEV,double,numDistinct,4096,0.25,26299380.0,6974.684381549707,AggCol,fused,,
STDDEV,double,numDistinct,4096,1.0,26291430.0,30621.99826558945,AggCol,fused,,
STDDEV,double,numDistinctApprox,1024,0.001,100324.4,2445.8651366472936,AggCol,fused,,
STDDEV,double,numDistinctApprox,1024,0.01,147912.8,3279.75286331828,AggCol,fused,,
STDDEV,double,numDistinctApprox,1024,0.05,249072.2,6170.538258531423,AggCol,fused,,
STDDEV,double,numDistinctApprox,1024,0.1,384500.3,45227.85009519394,AggCol,fused,,
STDDEV,double,numDistinctApprox,1024,0.2,623040.4,21192.20404981249,AggCol,fused,,
STDDEV,double,numDistinctApprox,1024,0.25,2042171.0,8991.224672485438,AggCol,fused,,
STDDEV,double,numDistinctApprox,1024,1.0,2061330.0,95209.54959106437,AggCol,fused,,
STDDEV,double,numDistinctApprox,2048,0.001,225457.8,2195.1900854165533,AggCol,fused,,
STDDEV,double,numDistinctApprox,2048,0.01,319885.0,4554.1967458598,AggCol,fused,,
STDDEV,double,numDistinctApprox,2048,0.05,744187.5,12266.37841373276,AggCol,fused,,
STDDEV,double,numDistinctApprox,2048,0.1,1260559.0,27347.38478254264,AggCol,fused,,
STDDEV,double,numDistinctApprox,2048,0.2,2409680.0,29306.15255842672,AggCol,fused,,
STDDEV,double,numDistinctApprox,2048,0.25,8742020.0,34804.91153079771,AggCol,fused,,
STDDEV,double,numDistinctApprox,2048,1.0,8753034.0,41783.96242047352,AggCol,fused,,
STDDEV,double,numDistinctApprox,4096,0.001,380488.7,4752.936403483174,AggCol,fused,,
STDDEV,double,numDistinctApprox,4096,0.01,857839.3,4566.539707480933,AggCol,fused,,
STDDEV,double,numDistinctApprox,4096,0.05,2980953.0,10226.661288568755,AggCol,fused,,
STDDEV,double,numDistinctApprox,4096,0.1,6150931.0,42875.08119849772,AggCol,fused,,
STDDEV,double,numDistinctApprox,4096,0.2,11445650.0,25242.655697582028,AggCol,fused,,
STDDEV,double,numDistinctApprox,4096,0.25,35636470.0,31574.56958446815,AggCol,fused,,
STDDEV,double,numDistinctApprox,4096,1.0,35615880.0,56692.49999387485,AggCol,fused,,
STDDEV,double,sparsity,1024,0.001,9930.3,1170.285819789337,AggCol,fused,,
STDDEV,double,sparsity,1024,0.01,33666.3,1436.5317067313354,AggCol,fused,,
STDDEV,double,sparsity,1024,0.05,137356.7,972.3669917611696,AggCol,fused,,
STDDEV,double,sparsity,1024,0.1,251981.0,16839.193626774417,AggCol,fused,,
STDDEV,double,sparsity,1024,0.2,507650.4,28514.723375048823,AggCol,fused,,
STDDEV,double,sparsity,1024,0.25,1933734.0,4607.127810975788,AggCol,fused,,
STDDEV,double,sparsity,1024,1.0,1957222.0,74423.25320608995,AggCol,fused,,
STDDEV,double,sparsity,2048,0.001,25055.5,632.1531547901285,AggCol,fused,,
STDDEV,double,sparsity,2048,0.01,120024.7,3889.1852631510255,AggCol,fused,,
STDDEV,double,sparsity,2048,0.05,525787.2,31276.98075368956,AggCol,fused,,
STDDEV,double,sparsity,2048,0.1,1045598.5,50430.8494106314,AggCol,fused,,
STDDEV,double,sparsity,2048,0.2,2200706.0,11545.466835275398,AggCol,fused,,
STDDEV,double,sparsity,2048,0.25,8595585.0,24988.86741019792,AggCol,fused,,
STDDEV,double,sparsity,2048,1.0,8596101.0,24376.829367249757,AggCol,fused,,
STDDEV,double,sparsity,4096,0.001,79591.4,1819.7404698961243,AggCol,fused,,
STDDEV,double,sparsity,4096,0.01,540877.6,7740.986675554426,AggCol,fused,,
STDDEV,double,sparsity,4096,0.05,2637991.0,8036.011241073893,AggCol,fused,,
STDDEV,double,sparsity,4096,0.1,5709564.0,25276.86961982792,AggCol,fused,,
STDDEV,double,sparsity,4096,0.2,10698530.0,21975.64561053897,AggCol,fused,,
STDDEV,double,sparsity,4096,0.25,35307580.0,13580.607088377325,AggCol,fused,,
STDDEV,double,sparsity,4096,1.0,35319790.0,26621.35525392248,AggCol,fused,,
STDDEV,int64_t,min,1024,0.001,11898.4,528.2396762413398,AggCol,fused,,
STDDEV,int64_t,min,1024,0.01,34576.6,686.1678123219326,AggCol,fused,,
STDDEV,int64_t,min,1024,0.05,133210.0,6121.106744517511,AggCol,fused,,
STDDEV,int64_t,min,1024,0.1,252809.4,14206.324078459653,AggCol,fused,,
STDDEV,int64_t,min,1024,0.2,516254.5,17726.074831852777,AggCol,fused,,
STDDEV,int64_t,min,1024,0.25,2070591.0,71831.62680880897,AggCol,fused,,
STDDEV,int64_t,min,1024,1.0,2027947.0,53053.44643742656,AggCol,fused,,
STDDEV,int64_t,min,2048,0.001,28331.4,120.349675713915,AggCol,fused,,
STDDEV,int64_t,min,2048,0.01,120035.0,5464.020192739651,AggCol,fused,,
STDDEV,int64_t,min,2048,0.05,529443.1,27989.90260175185,AggCol,fused,,
STDDEV,int64_t,min,2048,0.1,996043.1,53161.74932839923,AggCol,fused,,
STDDEV,int64_t,min,2048,0.2,2032364.0,16994.15795043828,AggCol,fused,,
STDDEV,int64_t,min,2048,0.25,7892547.0,7471.531227860069,AggCol,fused,,
STDDEV,int64_t,min,2048,1.0,7912195.0,29725.54316857242,AggCol,fused,,
STDDEV,int64_t,min,4096,0.001,86755.2,1716.149035227159,AggCol,fused,,
STDDEV,int64_t,min,4096,0.01,545958.5,19761.25718138624,AggCol,fused,,
STDDEV,int64_t,min,4096,0.05,2407135.0,56157.206374407375,AggCol,fused,,
STDDEV,int64_t,min,4096,0.1,5067358.0,27042.99490317846,AggCol,fused,,
STDDEV,int64_t,min,4096,0.2,9436477.0,22048.156410709656,AggCol,fused,,
STDDEV,int64_t,min,4096,0.25,31693190.0,98951.32866437138,AggCol,fused,,
STDDEV,int64_t,min,4096,1.0,31652340.0,11346.776341029266,AggCol,fused,,
STDDEV,int64_t,max+min,1024,0.001,9579.9,516.6368701085469,AggCol,fused,,
STDDEV,int64_t,max+min,1024,0.01,26056.0,494.08861103607376,AggCol,fused,,
STDDEV,int64_t,max+min,1024,0.05,108040.7,10826.444148472754,AggCol,fused,,
STDDEV,int64_t,max+min,1024,0.1,215978.9,11684.836350777208,AggCol,fused,,
STDDEV,int64_t,max+min,1024,0.2,411977.8,22828.704785374422,AggCol,fused,,
STDDEV,int64_t,max+min,1024,0.25,1450162.0,2942.322589761736,AggCol,fused,,
STDDEV,int64_t,max+min,1024,1.0,1474780.0,69616.6172691549,AggCol,fused,,
STDDEV,int64_t,max+min,2048,0.001,22290.1,131.13220640085177,AggCol,fused,,
STDDEV,int64_t,max+min,2048,0.01,92486.6,688.7952767937161,AggCol,fused,,
STDDEV,int64_t,max+min,2048,0.05,430757.3,13937.274514767943,AggCol,fused,,
STDDEV,int64_t,max+min,2048,0.1,819404.3,10027.198246657825,AggCol,fused,,
STDDEV,int64_t,max+min,2048,0.2,1654446.0,39459.56135364689,AggCol,fused,,
STDDEV,int64_t,max+min,2048,0.25,6562514.0,11712.470277443705,AggCol,fused,,
STDDEV,int64_t,max+min,2048,1.0,6539171.0,28757.79216142992,AggCol,fused,,
STDDEV,int64_t,max+min,4096,0.001,68201.7,266.32480169897883,AggCol,fused,,
STDDEV,int64_t,max+min,4096,0.01,460549.6,16916.76578755854,AggCol,fused,,
STDDEV,int64_t,max+min,4096,0.05,2078797.0,12665.712288607296,AggCol,fused,,
STDDEV,int64_t,max+min,4096,0.1,4616209.0,22465.26724128213,AggCol,fused,,
